ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2023-11-07T04:00:00+01:00;101930;10.0;0;260;2.7;283.45;277.75;68;60000.0;0;;;90.0;7;2250.0;;;;101830.0;;;810.0;;;;;278.65;;;3.4;3.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;2.4;;;;;1.0;;2220.0;6.0;;3120.0;7.0;;4020.0;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.300000000000011;;;;;5.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T16:00:00+01:00;101170;-100.0;5;310;8.0;289.05;276.15;42;22260.0;0;;;;0;;;;;101070.0;;;-870.0;;;;;273.75;;;12.8;14.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.900000000000034;;;;;0.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-20T16:00:00+01:00;101530;-160.0;6;300;6.7;292.15;283.15;56;38860.0;0;;;75.0;6;1750.0;;;;101440.0;;;-510.0;;;;;278.15;;;10.3;12.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;1980.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.0;;;;;5.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T04:00:00+01:00;101820;-100.0;6;290;1.7;288.85;284.05;73;42240.0;0;;;100.0;8;5340.0;;;;101720.0;;;690.0;;;;;285.35;;;3.1;4.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;4.0;;5340.0;8.0;;5880.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.700000000000045;;;;;12.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-16T16:00:00+01:00;101800;-200.0;6;220;5.2;288.15;283.35;73;27370.0;0;;;;0;;;;;101700.0;;;-470.0;;;;;277.35;;;7.7;9.2;-10.0;;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;;;;;4.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-14T04:00:00+01:00;102000;-50.0;6;320;1.3;285.75;284.85;94;19670.0;0;;;90.0;7;2250.0;;;;101900.0;;;180.0;;;;;283.55;;;1.7;2.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;2400.0;7.0;;3660.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.600000000000023;;;;;10.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-15T19:00:00+01:00;102380;110.0;3;330;1.8;285.95;277.35;56;50070.0;0;;;;0;;;;;102280.0;;;580.0;285.85;;294.05;;280.85;;;2.5;3.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.800000000000011;12.700000000000045;;20.900000000000034;;7.7000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-23T10:00:00+01:00;102520;60.0;1;350;3.6;282.05;269.15;40;60000.0;0;;;;;;;;;102420.0;;;;;;;;;;;;5.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.900000000000034;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T01:00:00+01:00;101870;-150.0;7;320;3.0;278.95;271.55;59;42120.0;0;;;;0;;;;;101770.0;;;-500.0;;;;;274.35;;;3.9;4.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.800000000000011;;;;;1.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-07T07:00:00+01:00;101960;30.0;2;270;3.6;282.15;278.35;77;55000.0;0;;;;;;;;;101860.0;;;;281.85;;286.45;;277.15;;;;5.1;-10.0;;0.0;;;;0.0;;0.0;2.4;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.0;8.700000000000045;;13.300000000000011;;4.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-09T13:00:00+01:00;101320;-50.0;8;270;3.2;289.45;284.35;72;56990.0;0;;;90.0;3;800.0;;;;101220.0;;;-880.0;;;;;282.25;;;5.2;5.5;-10.0;;0.0;;;0.0;-0.1;1.0;1.0;1.0;;;;;3.0;;630.0;6.0;;3840.0;7.0;;4800.0;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.30000000000001;;;;;9.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-12T10:00:00+01:00;101430;250.0;3;70;1.2;283.05;281.95;93;19810.0;0;;;100.0;7;1250.0;;;;101330.0;;;50.0;;;;;280.05;;;2.3;2.4;-10.0;;0.0;;;0.0;0.0;-0.1;2.6;2.6;;;;;7.0;;1290.0;8.0;;1620.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.900000000000034;;;;;6.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-30T16:00:00+01:00;99970;-150.0;5;50;2.6;285.25;283.15;87;26500.0;0;;;100.0;8;250.0;;;;99870.0;;;-720.0;;;;;279.55;;;4.9;5.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;8.0;;240.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;;;;;6.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-25T22:00:00+01:00;101960;130.0;1;320;3.7;277.65;267.55;48;36230.0;0;;;;0;;;;;101860.0;;;850.0;;;;;273.05;;;4.8;6.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.5;;;;;-0.0999999999999659;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-01T13:00:00+01:00;99610;-170.0;8;30;6.0;283.25;282.65;96;11950.0;0;;;100.0;8;150.0;;;;99510.0;;;-510.0;;;;;282.15;;;9.1;9.1;-10.0;;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;180.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.100000000000023;;;;;9.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-12-03T10:00:00+01:00;102320;80.0;1;330;2.1;273.65;267.65;64;28000.0;0;;;;;;;;;102220.0;;;;;;;;;;;;3.1;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;0.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-26T10:00:00+01:00;101840;50.0;1;290;4.5;280.75;268.35;41;60000.0;0;;;;0;;;;;101740.0;;;120.0;;;;;270.55;;;6.6;7.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.600000000000023;;;;;-2.599999999999966;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-26T07:00:00+01:00;101790;-60.0;6;290;4.3;274.85;267.25;57;59740.0;0;;;;0;;;;;101690.0;;;230.0;274.45;;280.65;;270.75;;;5.8;5.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;1.7000000000000455;1.3000000000000114;;7.5;;-2.3999999999999773;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-08T22:00:00+01:00;101910;-120.0;6;50;4.4;284.25;281.85;85;59950.0;0;;;90.0;7;800.0;;;;101810.0;;;-250.0;;;;;279.35;;;6.2;8.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;960.0;5.0;;1200.0;7.0;;1410.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.100000000000023;;;;;6.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-11T16:00:00+01:00;101180;-110.0;6;130;4.0;288.05;280.15;59;51390.0;0;;;;0;;;;;101080.0;;;190.0;;;;;278.25;;;5.4;5.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.900000000000034;;;;;5.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T19:00:00+01:00;101200;30.0;3;310;5.9;286.15;276.25;51;60000.0;0;;;;0;;;;;101100.0;;;-800.0;277.05;;290.05;;274.05;;;7.8;10.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.0;3.900000000000034;;16.900000000000034;;0.9000000000000341;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T22:00:00+01:00;101110;-90.0;8;270;4.6;284.85;274.75;50;60000.0;0;;;;;;;;;101010.0;;;;;;;;;;;;9.3;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.700000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-27T13:00:00+01:00;101160;-290.0;8;180;1.5;281.45;271.85;51;45530.0;0;;;90.0;7;3000.0;;;;101060.0;;;-540.0;;;;;270.35;;;2.6;2.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3000.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.300000000000011;;;;;-2.7999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-21T04:00:00+01:00;101460;-80.0;6;290;6.3;286.25;275.15;47;59840.0;0;;;100.0;8;4860.0;;;;101360.0;;;-520.0;;;;;283.45;;;9.4;12.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;4860.0;8.0;;5580.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.100000000000023;;;;;10.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-29T10:00:00+01:00;101030;70.0;1;310;2.1;278.95;273.05;66;40000.0;0;;;;;;;;;100930.0;;;;;;;;;;;;3.1;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.800000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-30T07:00:00+01:00;100130;-100.0;5;360;3.5;280.55;278.65;88;51800.0;0;;;100.0;8;250.0;;;;100030.0;;;-830.0;279.15;;281.85;;279.25;;;5.1;6.6;-10.0;;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;8.0;;210.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.400000000000034;6.0;;8.700000000000045;;6.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-02T01:00:00+01:00;100060;130.0;3;290;2.7;280.85;279.15;89;60000.0;0;;;100.0;8;1750.0;;;;99960.0;;;220.0;;;;;277.85;;;3.8;7.1;-10.0;;0.0;;;0.0;0.2;0.4;2.6;2.6;;;;;2.0;;1680.0;7.0;;2520.0;8.0;;4920.0;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.7000000000000455;;;;;4.7000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-18T01:00:00+01:00;102640;90.0;1;50;0.5;280.25;277.25;81;50000.0;0;;;;;;;;;102540.0;;;;;;;;;;;;1.5;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.100000000000023;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-21T16:00:00+01:00;101160;-20.0;5;360;9.3;290.25;275.45;37;35980.0;0;;;;1;1750.0;;;;101070.0;;;-370.0;;;;;278.25;;;14.2;14.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1980.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.100000000000023;;;;;5.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T22:00:00+01:00;102020;70.0;3;10;1.0;286.95;286.05;94;16000.0;0;;;100.0;;;;;;101920.0;;;;;;;;;;;;2.6;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.800000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T07:00:00+01:00;101860;40.0;3;270;3.0;286.85;283.85;82;38370.0;0;;;90.0;7;7380.0;;;;101760.0;;;680.0;286.55;;290.35;;282.45;;;3.4;3.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;;7380.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.700000000000045;13.400000000000034;;17.200000000000045;;9.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T13:00:00+01:00;101270;-250.0;6;300;7.5;289.55;277.25;44;28190.0;0;;;;0;;;;;101170.0;;;-1000.0;;;;;273.75;;;10.3;12.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;0.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-23T04:00:00+01:00;102340;-30.0;8;350;5.8;279.75;269.25;47;60000.0;0;;;;0;;;;;102240.0;;;790.0;;;;;276.75;;;8.7;9.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.600000000000023;;;;;3.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T19:00:00+01:00;101950;40.0;3;240;1.0;288.95;286.45;85;35000.0;0;;;;;;;;;101850.0;;;;285.45;;293.25;;;;;;2.6;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;12.300000000000011;;20.100000000000023;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T16:00:00+01:00;101900;20.0;3;150;1.1;292.35;286.55;69;36450.0;0;;;;0;;;;;101810.0;;;330.0;;;;;282.45;;;2.2;4.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.200000000000045;;;;;9.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-15T10:00:00+01:00;102410;180.0;1;300;6.1;289.15;279.05;51;31770.0;0;;;;0;;;;;102310.0;;;520.0;;;;;283.85;;;9.3;10.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.0;;;;;10.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-22T16:00:00+01:00;101860;180.0;3;350;8.4;288.95;273.85;36;19270.0;0;;;;1;1750.0;;;;101760.0;;;690.0;;;;;277.75;;;12.9;18.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1860.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;;;;;4.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-19T13:00:00+01:00;102180;-150.0;8;150;2.8;289.75;282.95;64;49360.0;0;;;;0;;;;;102080.0;;;-330.0;;;;;276.15;;;3.7;3.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.600000000000023;;;;;3.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-12T07:00:00+01:00;101180;50.0;3;100;0.6;281.25;280.35;94;46860.0;0;;;100.0;7;450.0;;;;101080.0;;;-70.0;281.25;;285.55;;280.35;;;1.4;3.6;-10.0;;0.0;;;0.0;-0.1;1.6;2.6;2.6;;;;;7.0;;450.0;8.0;;1620.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.100000000000023;8.100000000000023;;12.400000000000034;;7.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-05T13:00:00+01:00;100170;340.0;1;290;9.4;292.15;278.95;42;12770.0;0;;;;1;1750.0;;;;100080.0;;;840.0;;;;;277.65;;;16.0;19.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.4;;;;;1.0;;1680.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.0;;;;;4.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-04T13:00:00+01:00;101130;-130.0;8;300;2.3;286.35;283.85;85;19670.0;0;;;100.0;7;800.0;;;;101030.0;;;-1080.0;;;;;274.15;;;3.5;9.4;-10.0;;0.0;;;0.2;0.2;1.8;1.8;1.8;;;;;1.0;;780.0;5.0;;990.0;7.0;;1290.0;;9;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.200000000000045;;;;;1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-25T13:00:00+01:00;101660;-60.0;8;360;9.2;284.55;267.55;30;28940.0;0;;;;0;;;;;101560.0;;;390.0;;;;;275.25;;;14.7;15.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.400000000000034;;;;;2.1000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
